module	n	contrast	omnibus_F	omnibus_p_F	omnibus_BH_q_F1	F1_gate_pass	estimate	d	d_ci_lo	d_ci_hi	perm_p	BH_q_F2	b3_category
M3_FOXA2	502	C3	4.421945832708129	0.004416242108985745	0.0057963177680437905	True	-4.539558343285439	-0.45450135896722665	-0.8000833906477349	-0.15000812744769243	0.006496751624187906	0.01656671664167916	DESCRIPTIVE
M3_GATA2	502	C1	5.251846787905062	0.0014183662073560244	0.0027077900322251373	True	-0.5387675126385869	-0.0688708306056713	-0.29324640072123076	0.14727509800869068	0.4947526236881559	0.586799623444092	CAT5_CLEAN_NULL
M3_GATA2	502	C2	5.251846787905062	0.0014183662073560244	0.0027077900322251373	True	-3.961604570570982	-0.5064132318784997	-0.7951241687449786	-0.24393364819012292	0.0004997501249375312	0.001960558182447238	CAT2_DEPLETION
M3_GATA2	502	C3	5.251846787905062	0.0014183662073560244	0.0027077900322251373	True	-1.942553465751569	-0.2483172565974317	-0.6356202735265559	0.12287010416391275	0.13993003498250875	0.22301349325337333	DESCRIPTIVE
M3_GATA3	502	C1	0.9311430264915743	0.42541526435459076	0.42541526435459076	False	-1.1450901234564994	-0.0975504961205929	-0.3070247191107342	0.11862409739737105			DESCRIPTIVE
M3_GATA3	502	C2	0.9311430264915743	0.42541526435459076	0.42541526435459076	False	-1.5482221127261298	-0.13189340481377745	-0.4026471599275212	0.13317598463787148			DESCRIPTIVE
M3_GATA3	502	C3	0.9311430264915743	0.42541526435459076	0.42541526435459076	False	-1.925712630020982	-0.16405191049696002	-0.5166131930292399	0.18726169052330383			DESCRIPTIVE
M3_HOXA10	502	C1	1.423551522046279	0.23505337103922724	0.25979583114861954	False	1.0741598925513771	0.16717185415109376	-0.04101678010537997	0.38274909604161134			DESCRIPTIVE
M3_HOXA10	502	C2	1.423551522046279	0.23505337103922724	0.25979583114861954	False	-0.4243035527219341	-0.066034500192465	-0.31443484456091697	0.19558269180189247			DESCRIPTIVE
M3_HOXA10	502	C3	1.423551522046279	0.23505337103922724	0.25979583114861954	False	-1.8227477515974577	-0.28367482662243404	-0.6298287561914969	0.06857551031188076			DESCRIPTIVE
M3_HOXA11	502	C1	5.035279083601103	0.001908693432388262	0.0031630040440628598	True	0.07366760534535308	0.025485950504823027	-0.1898015096902788	0.24821911009837228	0.8070964517741129	0.8400391640914237	CAT5_CLEAN_NULL
