module	n	contrast	omnibus_F	omnibus_p_F	omnibus_BH_q_F1	F1_gate_pass	estimate	d	d_ci_lo	d_ci_hi	perm_p	BH_q_F2	b3_category
M3_DLX5	506	C1	5.495675492062573	0.0010140478535835714	0.0017477631896672	True	-1.9086992890710317	-0.29775524259151037	-0.5136934122655966	-0.09637982955221797	0.0034982508745627187	0.009260075844430726	DESCRIPTIVE
M3_DLX5	506	C2	5.495675492062573	0.0010140478535835714	0.0017477631896672	True	-2.301412422297611	-0.3590181114584357	-0.6298800171157045	-0.09437104970124634	0.0034982508745627187	0.009260075844430726	DESCRIPTIVE
M3_DLX5	506	C3	5.495675492062573	0.0010140478535835714	0.0017477631896672	True	-0.5334745275958461	-0.0832215102139021	-0.44591807643135284	0.2745172766328165	0.6071964017991005	0.7573088455772113	DESCRIPTIVE
M3_EMX2	506	C1	0.4783133037470985	0.6975112090423199	0.6975112090423199	False	-0.07279837673106292	-0.02357536959967108	-0.23888312769787232	0.1869121080847573			DESCRIPTIVE
M3_EMX2	506	C2	0.4783133037470985	0.6975112090423199	0.6975112090423199	False	0.11019844435592496	0.035687183858471534	-0.23301103691624192	0.296070597619234			DESCRIPTIVE
M3_EMX2	506	C3	0.4783133037470985	0.6975112090423199	0.6975112090423199	False	0.61067528093335	0.19776396260280307	-0.12263409593920253	0.5276912715152261			DESCRIPTIVE
M3_FOXA2	506	C1	4.1049537329282995	0.006799171971951465	0.009065562629268619	True	-0.49934413206745054	-0.04787073952913329	-0.25982029107285326	0.16820115450301462	0.6296851574212894	0.7573088455772113	CAT5_CLEAN_NULL
M3_FOXA2	506	C2	4.1049537329282995	0.006799171971951465	0.009065562629268619	True	-3.3397599714727093	-0.3201735424871275	-0.5816981913278606	-0.06853094533590014	0.005997001499250375	0.013493253373313344	DESCRIPTIVE
M3_FOXA2	506	C3	4.1049537329282995	0.006799171971951465	0.009065562629268619	True	-5.172655310605364	-0.4958881443599892	-0.8201393987809029	-0.17602729820934926	0.00399800099950025	0.009995002498750623	DESCRIPTIVE
M3_GATA2	506	C1	5.59885167443101	0.0008800540782681458	0.0017477631896672	True	0.17828640808641438	0.022446291735285052	-0.18997000763912195	0.2405097656783258	0.8260869565217391	0.8645096056622851	CAT5_CLEAN_NULL
M3_GATA2	506	C2	5.59885167443101	0.0008800540782681458	0.0017477631896672	True	-4.2464854964551755	-0.5346333089894864	-0.8157936210637193	-0.2740359521375855	0.0004997501249375312	0.0022488755622188904	CAT2_DEPLETION
M3_GATA2	506	C3	5.59885167443101	0.0008800540782681458	0.0017477631896672	True	-2.029497002872965	-0.25551404782518883	-0.6482126437544337	0.109884649496811	0.12843578210894552	0.21405963684824253	DESCRIPTIVE
M3_GATA3	506	C1	2.18705415713977	0.08868485822735175	0.09853873136372417	False	-0.8018686231343182	-0.06875175739000834	-0.2550340401377133	0.13714199559348356			DESCRIPTIVE
M3_GATA3	506	C2	2.18705415713977	0.08868485822735175	0.09853873136372417	False	-3.6044963073093435	-0.3090474530162558	-0.5939549887156929	-0.015596096700828784			DESCRIPTIVE
M3_GATA3	506	C3	2.18705415713977	0.08868485822735175	0.09853873136372417	False	-2.3513168238248525	-0.201600560434415	-0.5785152863391618	0.16500069970499567			DESCRIPTIVE
M3_HOXA10	506	C1	2.647961772742233	0.048358047234217605	0.060447559042772006	False	0.18767526906403142	0.02590974192717616	-0.17709298004302207	0.23806892542892116			DESCRIPTIVE
M3_HOXA10	506	C2	2.647961772742233	0.048358047234217605	0.060447559042772006	False	-2.5207791310707712	-0.3480092878895595	-0.5932501715564994	-0.09248659975382267			DESCRIPTIVE
M3_HOXA10	506	C3	2.647961772742233	0.048358047234217605	0.060447559042772006	False	-2.204013966489974	-0.30427788040716097	-0.6397719299220557	0.021632151856485156			DESCRIPTIVE
M3_HOXA11	506	C1	6.477650114267122	0.00026278926007263935	0.0006569731501815984	True	-0.1277723263188934	-0.04452097038047498	-0.25908940632186267	0.1764663244407525	0.6581709145427287	0.7573088455772113	CAT5_CLEAN_NULL
M3_HOXA11	506	C2	6.477650114267122	0.00026278926007263935	0.0006569731501815984	True	-1.4633882165257894	-0.5099027725336717	-0.7579226438844126	-0.27149149332132055	0.0004997501249375312	0.0022488755622188904	CAT2_DEPLETION
M3_HOXA11	506	C3	6.477650114267122	0.00026278926007263935	0.0006569731501815984	True	0.2150137404450927	0.07491935574421506	-0.2440234624083455	0.39962235537430524	0.6411794102948526	0.7573088455772113	DESCRIPTIVE
M3_HOXA13	506	C1	7.36938060089027	7.698923968743858e-05	0.0003079569587497543	True	0.3697276549923032	0.0794676167478599	-0.11282173479105952	0.29656626196066693	0.43278360819590206	0.5647890340544013	CAT5_CLEAN_NULL
M3_HOXA13	506	C2	7.36938060089027	7.698923968743858e-05	0.0003079569587497543	True	-2.5555149979332317	-0.5492710207284701	-0.8217161269014139	-0.2822491726650221	0.0004997501249375312	0.0022488755622188904	CAT2_DEPLETION
