module	n	contrast	omnibus_F	omnibus_p_F	omnibus_BH_q_F1	F1_gate_pass	estimate	d	d_ci_lo	d_ci_hi	perm_p	BH_q_F2	b3_category
M3_GATA3	507	C3	1.161910507738499	0.32374130183862526	0.3399283669305565	False	-2.329642478365299	-0.19765761322807465	-0.5595557725559975	0.15343090435553608			DESCRIPTIVE
M3_HOXA10	507	C1	1.407118572476995	0.23987616991921207	0.26512629306860286	False	1.1867774122693973	0.18310348786090083	-0.03403817936880217	0.40347958970076364			DESCRIPTIVE
M3_HOXA10	507	C2	1.407118572476995	0.23987616991921207	0.26512629306860286	False	-0.5077727231048836	-0.07834237126517403	-0.3307013536291893	0.1822484047154467			DESCRIPTIVE
M3_HOXA10	507	C3	1.407118572476995	0.23987616991921207	0.26512629306860286	False	-1.614505064249311	-0.2490960018086617	-0.5911117057545293	0.0849325315883832			DESCRIPTIVE
M3_HOXA11	507	C1	5.699734915903304	0.0007657583312761137	0.0013400770797331988	True	0.09805420170994603	0.03398149404278487	-0.18016869817262302	0.2505554195681352	0.7201399300349826	0.7651486756621689	CAT5_CLEAN_NULL
M3_HOXA11	507	C2	5.699734915903304	0.0007657583312761137	0.0013400770797331988	True	-1.421111896389855	-0.49249807350585123	-0.7408947224883551	-0.25912259424141176	0.0004997501249375312	0.0018205183122724353	DESCRIPTIVE
M3_HOXA11	507	C3	5.699734915903304	0.0007657583312761137	0.0013400770797331988	True	0.03126473446247324	0.01083505213808721	-0.3136864509518754	0.34063589589202165	0.9455272363818091	0.9455272363818091	DESCRIPTIVE
M3_HOXA13	507	C1	7.437630529653852	7.002417042705218e-05	0.00021007251128115655	True	0.9700067345942065	0.20924068951969904	-0.005362881180663868	0.41461682471696365	0.03398300849575212	0.06189762261726279	DESCRIPTIVE
M3_HOXA13	507	C2	7.437630529653852	7.002417042705218e-05	0.00021007251128115655	True	-2.205832610332486	-0.4758213730795304	-0.7396605831143671	-0.2120554172508256	0.0004997501249375312	0.0018205183122724353	DESCRIPTIVE
M3_HOXA13	507	C3	7.437630529653852	7.002417042705218e-05	0.00021007251128115655	True	0.3302473132265167	0.07123783069449742	-0.2418863979031594	0.3972965621913497	0.665167416291854	0.7217774091677566	DESCRIPTIVE
M3_HOXA9	507	C1	10.305368644753392	1.360488020619984e-06	9.523416144339887e-06	True	-1.3111246665067902	-0.27185588198027044	-0.4753355917317923	-0.07501598030282411	0.005497251374312844	0.014755780004734475	DESCRIPTIVE
M3_HOXA9	507	C2	10.305368644753392	1.360488020619984e-06	9.523416144339887e-06	True	-2.9628415599919755	-0.6143320509752971	-0.8936548768618777	-0.35425227211390364	0.0004997501249375312	0.0018205183122724353	CAT2_DEPLETION
M3_HOXA9	507	C3	10.305368644753392	1.360488020619984e-06	9.523416144339887e-06	True	-1.3603404124418361	-0.2820605485236403	-0.6048816891239027	0.060792420503278176	0.08995502248875563	0.14799052086859799	DESCRIPTIVE
M3_LHX1	507	C1	30.667652112134764	3.2442605353522593e-18	6.812947124239745e-17	True	2.9761947836988214	0.9564277469651766	0.7249735680318201	1.2165720599356227	0.0004997501249375312	0.0018205183122724353	CAT1_ENRICHMENT
M3_LHX1	507	C2	30.667652112134764	3.2442605353522593e-18	6.812947124239745e-17	True	-0.8897939166782498	-0.28594351272071133	-0.5386762704674519	-0.05841795305836066	0.01199400299850075	0.025487256371814093	DESCRIPTIVE
M3_LHX1	507	C3	30.667652112134764	3.2442605353522593e-18	6.812947124239745e-17	True	-0.16205119506539578	-0.05207665178311636	-0.3283191773076277	0.23655644893300826	0.7626186906546727	0.7778710644677662	DESCRIPTIVE
M3_MSX1	507	C1	8.865891480285631	9.810610439014867e-06	4.120456384386244e-05	True	-2.2687973874648746	-0.4123345274444479	-0.6300533587833983	-0.21762590638241391	0.0004997501249375312	0.0018205183122724353	DESCRIPTIVE
M3_MSX1	507	C2	8.865891480285631	9.810610439014867e-06	4.120456384386244e-05	True	-2.0833242131751186	-0.3786263637728374	-0.6270251812482798	-0.12213316647096953	0.001999000499750125	0.006796601699150425	DESCRIPTIVE
M3_MSX1	507	C3	8.865891480285631	9.810610439014867e-06	4.120456384386244e-05	True	-1.1523226637581079	-0.20942479202831987	-0.5560382418823386	0.12801157526276646	0.20339830084957522	0.30509745127436283	DESCRIPTIVE
M3_MSX2	507	C1	6.548145032090986	0.0002383303520447764	0.0006256171741175381	True	-2.463670022157267	-0.36989360519497694	-0.5962466266516968	-0.15601415308134536	0.0004997501249375312	0.0018205183122724353	DESCRIPTIVE
M3_MSX2	507	C2	6.548145032090986	0.0002383303520447764	0.0006256171741175381	True	-0.829488501568524	-0.12453879356956139	-0.3841247000704449	0.13547807789685806	0.2843578210894553	0.4015964990477734	DESCRIPTIVE
M3_MSX2	507	C3	6.548145032090986	0.0002383303520447764	0.0006256171741175381	True	-1.9764381588771283	-0.29674097158183305	-0.651181010009969	0.03843891093716591	0.08095952023988005	0.1376311844077961	DESCRIPTIVE
M3_PAX2	507	C1	0.8205249962958764	0.48293016371497666	0.4829301637149766	False	-0.3342293819528299	-0.07339102804746184	-0.2861850839080362	0.13891679649596084			DESCRIPTIVE
M3_PAX2	507	C2	0.8205249962958764	0.48293016371497666	0.4829301637149766	False	-0.47569022894519497	-0.1044533988317862	-0.36084108592360836	0.14938800006177352			DESCRIPTIVE
M3_PAX2	507	C3	0.8205249962958764	0.48293016371497666	0.4829301637149766	False	0.6653987164487924	0.14611012226486558	-0.1926864914472743	0.47911579254001224			DESCRIPTIVE
M3_PAX8	507	C1	15.657306174661763	9.51429924156769e-10	9.990014203646075e-09	True	3.3098188045313846	0.6864853341124657	0.47138362726329724	0.9248342856375393	0.0004997501249375312	0.0018205183122724353	CAT1_ENRICHMENT
M3_PAX8	507	C2	15.657306174661763	9.51429924156769e-10	9.990014203646075e-09	True	-1.2369071385833337	-0.256545345966966	-0.5285382774786941	-0.003214041786436059	0.030984507746126936	0.060777303655864374	DESCRIPTIVE
M3_PAX8	507	C3	15.657306174661763	9.51429924156769e-10	9.990014203646075e-09	True	-0.6025424283734466	-0.12497256335983807	-0.44962230327815367	0.21764250321370984	0.45077461269365315	0.5317568488483032	DESCRIPTIVE
M3_SALL1	507	C1	3.7713851534101934	0.01069495267565019	0.01321141212874435	True	1.0642953436311267	0.31773228302982914	0.10419393693715723	0.5359547406473731	0.0024987506246876563	0.007964767616191904	DESCRIPTIVE
