target	contrast	contrast_definition_full_subtype_model	predicted_direction	analytic_n_primary	analytic_n_nopurity	primary_contrast_coefficient	primary_coefficient_ci_lo	primary_coefficient_ci_hi	primary_residual_sd	primary_d	primary_d_ci_lo	primary_d_ci_hi	primary_raw_p	primary_raw_p_definition	primary_frozen_BH_q	primary_frozen_family	primary_frozen_category	nopurity_contrast_coefficient	nopurity_coefficient_ci_lo	nopurity_coefficient_ci_hi	nopurity_residual_sd	nopurity_d	nopurity_d_ci_lo	nopurity_d_ci_hi	nopurity_raw_p	nopurity_raw_p_definition	nopurity_frozen_BH_q	nopurity_frozen_family	nopurity_frozen_category	direction_preserved	category_preserved	category_change_or_criterion_reason	common_sample_n	common_sample_nopurity_coefficient	common_sample_nopurity_residual_sd	common_sample_nopurity_d	common_sample_label
GATA2	C2	C2=[+1,+1,-2,0]	d<0	506	507	-4.350546249801706	-6.5566247038694243	-2.2505419739627959	7.8667332425302066	-0.55303085991033596	-0.85539907348606281	-0.28652971157688523	0.00049975012493753122	two-sided subtype-label permutation p on |d|, add-one, n_perm=2000	0.0019605581824472381	TASK-028 F2: all contrasts of F1-omnibus-gated modules (not BH-of-6)	CAT2_DEPLETION	-4.2479217497270447	-6.5494785202699539	-2.2362957569509589	7.8797391292254728	-0.5390942111232796	-0.84242451042957478	-0.28436416368197559	0.00049975012493753122	two-sided subtype-label permutation p on |d|, add-one, n_perm=2000	0.0018205183122724353	TASK-028 sensitivity F2: all contrasts of sensitivity F1-gated modules (not BH-of-6)	CAT2_DEPLETION	True	True	all relevant frozen criteria remain satisfied	506	-4.2539107386284769	7.887491856298368	-0.53932362988516025	diagnostic only; not a frozen sensitivity or verdict-changing model
SOX9	C2	C2=[+1,+1,-2,0]	d<0	506	507	-4.2424280879495662	-6.3085372086076568	-2.3181196443007397	8.0484531556112628	-0.52711098715804883	-0.80490037361543243	-0.28656597645849041	0.00049975012493753122	two-sided subtype-label permutation p on |d|, add-one, n_perm=2000	0.0019605581824472381	TASK-028 F2: all contrasts of F1-omnibus-gated modules (not BH-of-6)	CAT2_DEPLETION	-4.1230346607622836	-6.1946142220738958	-2.1120530801451673	8.1006148789176233	-0.50897798776889758	-0.77513195167494142	-0.26040857872323986	0.00049975012493753122	two-sided subtype-label permutation p on |d|, add-one, n_perm=2000	0.0018205183122724353	TASK-028 sensitivity F2: all contrasts of sensitivity F1-gated modules (not BH-of-6)	CAT2_DEPLETION	True	True	all relevant frozen criteria remain satisfied	506	-4.0943442167848749	8.1059635193128603	-0.505102719378134	diagnostic only; not a frozen sensitivity or verdict-changing model
HOXA9	C2	C2=[+1,+1,-2,0]	d<0	506	507	-3.0805173590624655	-4.2773001654588665	-1.8490839165596866	4.7684596427534913	-0.64601938358518995	-0.92115566931922355	-0.38174878936338896	0.00049975012493753122	two-sided subtype-label permutation p on |d|, add-one, n_perm=2000	0.0019605581824472381	TASK-028 F2: all contrasts of F1-omnibus-gated modules (not BH-of-6)	CAT2_DEPLETION	-2.9628415599919755	-4.1623195404316329	-1.7373546573052245	4.8228666488884109	-0.61433205097529708	-0.89365487686187772	-0.35425227211390364	0.00049975012493753122	two-sided subtype-label permutation p on |d|, add-one, n_perm=2000	0.0018205183122724353	TASK-028 sensitivity F2: all contrasts of sensitivity F1-gated modules (not BH-of-6)	CAT2_DEPLETION	True	True	all relevant frozen criteria remain satisfied	506	-2.9678807961692755	4.827544740666279	-0.61478058839484939	diagnostic only; not a frozen sensitivity or verdict-changing model
WT1	C2	C2=[+1,+1,-2,0]	d<0	506	507	-5.8512302295264291	-8.4526135968948708	-3.4769771272802501	9.9013613711309763	-0.59095209337441612	-0.87809638508781762	-0.34903964823632033	0.00049975012493753122	two-sided subtype-label permutation p on |d|, add-one, n_perm=2000	0.0019605581824472381	TASK-028 F2: all contrasts of F1-omnibus-gated modules (not BH-of-6)	CAT2_DEPLETION	-5.914836434053484	-8.3400932235238212	-3.3222456399894353	9.8868159413031051	-0.59825493557978537	-0.86148312649311198	-0.33306393880395946	0.00049975012493753122	two-sided subtype-label permutation p on |d|, add-one, n_perm=2000	0.0018205183122724353	TASK-028 sensitivity F2: all contrasts of sensitivity F1-gated modules (not BH-of-6)	CAT2_DEPLETION	True	True	all relevant frozen criteria remain satisfied	506	-5.8826256884291581	9.8938600133497108	-0.59457336979619435	diagnostic only; not a frozen sensitivity or verdict-changing model
PAX8	C1	C1=[-1,-1,-1,+3]	d>0	506	507	3.3428904413147293	2.3083392693042302	4.3309366849478019	4.8232788589274911	0.69307426319075771	0.47340531396777991	0.92419280464908138	0.00049975012493753122	two-sided subtype-label permutation p on |d|, add-one, n_perm=2000	0.0019605581824472381	TASK-028 F2: all contrasts of F1-omnibus-gated modules (not BH-of-6)	CAT1_ENRICHMENT	3.3098188045313846	2.3079722513309595	4.3268706684764657	4.8213976906156928	0.68648533411246571	0.47138362726329724	0.92483428563753933	0.00049975012493753122	two-sided subtype-label permutation p on |d|, add-one, n_perm=2000	0.0018205183122724353	TASK-028 sensitivity F2: all contrasts of sensitivity F1-gated modules (not BH-of-6)	CAT1_ENRICHMENT	True	True	all relevant frozen criteria remain satisfied	506	3.3106810153456232	4.8253228527384744	0.68610559674089799	diagnostic only; not a frozen sensitivity or verdict-changing model
LHX1	C1	C1=[-1,-1,-1,+3]	d>0	506	507	2.9948643724416097	2.3317491551753431	3.6453883885569414	3.114392474323656	0.96162073249679181	0.73448983799134326	1.2071228317759897	0.00049975012493753122	two-sided subtype-label permutation p on |d|, add-one, n_perm=2000	0.0019605581824472381	TASK-028 F2: all contrasts of F1-omnibus-gated modules (not BH-of-6)	CAT1_ENRICHMENT	2.9761947836988214	2.293297424568121	3.6437253361521442	3.1117821426056809	0.95642774696517663	0.72497356803182011	1.2165720599356227	0.00049975012493753122	two-sided subtype-label permutation p on |d|, add-one, n_perm=2000	0.0018205183122724353	TASK-028 sensitivity F2: all contrasts of sensitivity F1-gated modules (not BH-of-6)	CAT1_ENRICHMENT	True	True	all relevant frozen criteria remain satisfied	506	2.9764766170324979	3.1147444100931838	0.95560862309837191	diagnostic only; not a frozen sensitivity or verdict-changing model
