task	target	target_role	model	cohort	stratum	contrast	model_formula	covariates	analytic_n	residual_df	n_POLE	n_MMRd	n_NSMP	n_p53abn	contrast_weights	coefficient	coefficient_SE	residual_SD	d	coefficient_t_CI_lo	coefficient_t_CI_hi	coefficient_boot_CI_lo	coefficient_boot_CI_hi	d_boot_CI_lo	d_boot_CI_hi	d_boot_SE	perm_p_raw	BH18_q_descriptive	wald_t_p_diagnostic	point_direction	n_boot_requested	n_boot_used	n_boot_failed	n_perm	deterministic_seed	permutation_seed	evaluability_status	evaluability_reason	c2_reconstruction_value	c2_reconstruction_abs_error	d_c2_reconstruction_abs_error	interpretation_state	interpretation_basis	meta_discovery_coefficient	meta_discovery_coefficient_SE	meta_discovery_residual_SD	meta_discovery_d	meta_discovery_boot_SE_d	meta_discovery_weight	meta_confirmatory_coefficient	meta_confirmatory_coefficient_SE	meta_confirmatory_residual_SD	meta_confirmatory_d	meta_confirmatory_boot_SE_d	meta_confirmatory_weight	meta_weight_fraction_discovery	meta_weight_fraction_confirmatory	meta_opposite_direction_flag
TASK_A_PERCLASS_C2	GATA2	PRIMARY_EXPLANATORY	CPTAC_DISCOVERY_N95	CPTAC	DISCOVERY	MMRd_vs_NSMP	score ~ subtype + M4 + ESTIMATE_composition	M4|composition	95	89.0	7	25	43	20	[0.0,1.0,-1.0,0.0]	-5.718426613900908	2.2276599631502365	7.615835657923572	-0.7508600330616922	-10.144739510423374	-1.2921137173784407	-10.618450420273897	0.32958841709462655	-1.602245031456664	0.04462608681651139	0.4058152598924726	0.0029985007496251873	0.026986506746626684	0.011927538671248895	NEGATIVE	2000	1999	1	2000	3231228336.0	2247203417.0	EVALUABLE		-5.24735553596376	0.0	1.1102230246251565e-16	SAME_DIRECTION_POINT_ESTIMATES_UNRESOLVED	same-fit model t CIs; direct PM; inherited |d_PM|>=0.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TASK_A_PERCLASS_C2	GATA2	PRIMARY_EXPLANATORY	CPTAC_DISCOVERY_N95	CPTAC	DISCOVERY	POLE_vs_MMRd	score ~ subtype + M4 + ESTIMATE_composition	M4|composition	95	89.0	7	25	43	20	[1.0,-1.0,0.0,0.0]	0.9421421558742953	3.2638877106568764	7.615835657923572	0.1237083096579275	-5.543133202781238	7.427417514529829	-6.187224912187144	7.768505550854788	-0.8642187755212787	1.140585397081677	0.5008360235175576	0.7746126936531734	0.8201781462210072	0.7735155512942947	POSITIVE	2000	1999	1	2000	3231228336.0	2247203417.0	EVALUABLE		-5.24735553596376	0.0	1.1102230246251565e-16	SAME_DIRECTION_POINT_ESTIMATES_UNRESOLVED	same-fit model t CIs; direct PM; inherited |d_PM|>=0.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TASK_A_PERCLASS_C2	SOX9	PRIMARY_EXPLANATORY	CPTAC_DISCOVERY_N95	CPTAC	DISCOVERY	POLE_vs_NSMP	score ~ subtype + M4 + ESTIMATE_composition	M4|composition	95	89.0	7	25	43	20	[1.0,0.0,-1.0,0.0]	-9.028636028160708	3.0761594016032374	7.004928827953994	-1.2888976105125969	-15.140899235432329	-2.9163728208890873	-14.06388438748126	-3.4135113412908806	-2.166853296414537	-0.4876794951789811	0.4371602957518919	0.0024987506246876563	0.026986506746626684	0.004242696101886949	NEGATIVE	2000	1999	1	2000	3618081949.0	1748817277.0	EVALUABLE		-6.956713235468873	0.0	0.0	SAME_DIRECTION_COMPATIBLE_BOTH_RESOLVED	same-fit model t CIs; direct PM; inherited |d_PM|>=0.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TASK_A_PERCLASS_C2	SOX9	PRIMARY_EXPLANATORY	CPTAC_DISCOVERY_N95	CPTAC	DISCOVERY	MMRd_vs_NSMP	score ~ subtype + M4 + ESTIMATE_composition	M4|composition	95	89.0	7	25	43	20	[0.0,1.0,-1.0,0.0]	-4.884790442777039	2.0489674666909186	7.004928827953994	-0.6973361989466198	-8.95604515507324	-0.8135357304808384	-8.914695603904853	0.394688098022383	-1.3918463810960613	0.05867086075123728	0.3657869735610856	0.006496751624187906	0.038980509745127435	0.019248817985224202	NEGATIVE	2000	1999	1	2000	3618081949.0	1748817277.0	EVALUABLE		-6.956713235468873	0.0	0.0	SAME_DIRECTION_COMPATIBLE_BOTH_RESOLVED	same-fit model t CIs; direct PM; inherited |d_PM|>=0.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TASK_A_PERCLASS_C2	SOX9	PRIMARY_EXPLANATORY	CPTAC_DISCOVERY_N95	CPTAC	DISCOVERY	POLE_vs_MMRd	score ~ subtype + M4 + ESTIMATE_composition	M4|composition	95	89.0	7	25	43	20	[1.0,-1.0,0.0,0.0]	-4.143845585383669	3.0020738553881436	7.004928827953994	-0.591561411565977	-10.10890239038461	1.8212112196172718	-8.697380124401917	1.1387450181925864	-1.3294101705559722	0.1665976696453035	0.38574300146021606	0.1729135432283858	0.2593703148425787	0.1709429736819202	NEGATIVE	2000	1999	1	2000	3618081949.0	1748817277.0	EVALUABLE		-6.956713235468873	0.0	0.0	SAME_DIRECTION_COMPATIBLE_BOTH_RESOLVED	same-fit model t CIs; direct PM; inherited |d_PM|>=0.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TASK_A_PERCLASS_C2	GATA2	PRIMARY_EXPLANATORY	CPTAC_CONFIRMATORY_N135	CPTAC	CONFIRMATORY	POLE_vs_NSMP	score ~ subtype + M4 + ESTIMATE_composition	M4|composition	135	129.0	6	47	66	16	[1.0,0.0,-1.0,0.0]	-10.508078623545487	3.216135179163374	7.386162784162957	-1.4226708685701304	-16.871280843428252	-4.144876403662721	-16.051262597576066	-4.8082975648078214	-2.253073708074811	-0.6411598032542816	0.4281748439237291	0.0004997501249375312	0.008995502248875561	0.0013914617853960781	NEGATIVE	2000	1999	1	2000	3872043607.0	1419486221.0	EVALUABLE		-7.376312639906118	0.0	0.0	SAME_DIRECTION_COMPATIBLE_BOTH_RESOLVED	same-fit model t CIs; direct PM; inherited |d_PM|>=0.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TASK_A_PERCLASS_C2	GATA2	PRIMARY_EXPLANATORY	CPTAC_CONFIRMATORY_N135	CPTAC	CONFIRMATORY	MMRd_vs_NSMP	score ~ subtype + M4 + ESTIMATE_composition	M4|composition	135	129.0	6	47	66	16	[0.0,1.0,-1.0,0.0]	-4.244546656266749	1.6387035639238108	7.386162784162957	-0.5746619429194947	-7.486761791764354	-1.0023315207691441	-7.4547076875718945	-1.0540376826016897	-1.0628635374228652	-0.14749846242125927	0.23853599282503182	0.0034982508745627187	0.012593703148425789	0.010695463777687216	NEGATIVE	2000	1999	1	2000	3872043607.0	1419486221.0	EVALUABLE		-7.376312639906118	0.0	0.0	SAME_DIRECTION_COMPATIBLE_BOTH_RESOLVED	same-fit model t CIs; direct PM; inherited |d_PM|>=0.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TASK_A_PERCLASS_C2	GATA2	PRIMARY_EXPLANATORY	CPTAC_CONFIRMATORY_N135	CPTAC	CONFIRMATORY	POLE_vs_MMRd	score ~ subtype + M4 + ESTIMATE_composition	M4|composition	135	129.0	6	47	66	16	[1.0,-1.0,0.0,0.0]	-6.2635319672787375	3.2151819011673113	7.386162784162957	-0.8480089256506357	-12.624848103299104	0.09778416874163032	-12.042565483664479	0.2515177956147097	-1.6799162967407104	0.03178927998917292	0.42844586941998297	0.0559720139930035	0.16791604197901053	0.05357319370346145	NEGATIVE	2000	1999	1	2000	3872043607.0	1419486221.0	EVALUABLE		-7.376312639906118	0.0	0.0	SAME_DIRECTION_COMPATIBLE_BOTH_RESOLVED	same-fit model t CIs; direct PM; inherited |d_PM|>=0.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TASK_A_PERCLASS_C2	SOX9	PRIMARY_EXPLANATORY	CPTAC_CONFIRMATORY_N135	CPTAC	CONFIRMATORY	POLE_vs_NSMP	score ~ subtype + M4 + ESTIMATE_composition	M4|composition	135	129.0	6	47	66	16	[1.0,0.0,-1.0,0.0]	-5.233059695973267	3.189431264026598	7.3248346828279844	-0.7144270038259593	-11.543427565739538	1.0773081737930035	-12.100823261411877	2.091600670532705	-1.7560599931011158	0.3017982811735521	0.5183027481563862	0.10494752623688156	0.2098950524737631	0.10328536124187748	NEGATIVE	2000	1994	6	2000	1124237530.0	1020038580.0	EVALUABLE		-4.693946151949211	0.0	1.1102230246251565e-16	SAME_DIRECTION_POINT_ESTIMATES_UNRESOLVED	same-fit model t CIs; direct PM; inherited |d_PM|>=0.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TASK_A_PERCLASS_C2	SOX9	PRIMARY_EXPLANATORY	CPTAC_CONFIRMATORY_N135	CPTAC	CONFIRMATORY	MMRd_vs_NSMP	score ~ subtype + M4 + ESTIMATE_composition	M4|composition	135	129.0	6	47	66	16	[0.0,1.0,-1.0,0.0]	-4.1548326079251545	1.6250972325765258	7.3248346828279844	-0.5672254443729029	-7.370127283612974	-0.939537932237335	-7.3163334499795445	-0.945474957512365	-1.0921153911592996	-0.12919995904919182	0.24312820517783743	0.0034982508745627187	0.012593703148425789	0.011726453388369234	NEGATIVE	2000	1994	6	2000	1124237530.0	1020038580.0	EVALUABLE		-4.693946151949211	0.0	1.1102230246251565e-16	SAME_DIRECTION_POINT_ESTIMATES_UNRESOLVED	same-fit model t CIs; direct PM; inherited |d_PM|>=0.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TASK_A_PERCLASS_C2	SOX9	PRIMARY_EXPLANATORY	CPTAC_CONFIRMATORY_N135	CPTAC	CONFIRMATORY	POLE_vs_MMRd	score ~ subtype + M4 + ESTIMATE_composition	M4|composition	135	129.0	6	47	66	16	[1.0,-1.0,0.0,0.0]	-1.0782270880481128	3.18848590119992	7.3248346828279844	-0.14720155945305638	-7.386724534308467	5.230270358212241	-8.035077038096183	6.417419369600876	-1.1467354296859396	0.8924465222583968	0.5197182432552646	0.7491254372813593	0.8185907046476762	0.7357902843079343	NEGATIVE	2000	1994	6	2000	1124237530.0	1020038580.0	EVALUABLE		-4.693946151949211	0.0	1.1102230246251565e-16	SAME_DIRECTION_POINT_ESTIMATES_UNRESOLVED	same-fit model t CIs; direct PM; inherited |d_PM|>=0.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
TASK_A_PERCLASS_C2	GATA2	PRIMARY_EXPLANATORY	CPTAC_FIXED_EFFECT_META	CPTAC	DISCOVERY_PLUS_CONFIRMATORY_FE	POLE_vs_NSMP	CPTAC inverse-bootstrap-variance fixed-effect meta on standardized d	stratum-specific M4|composition	230	NA	13	72	109	36	[1.0,0.0,-1.0,0.0]	NA	NA	NA	-1.0711602288477375	NA	NA	NA	NA	-1.6981313629204728	-0.44418909477500235	0.31988323166976285	0.0008122166123789822	0.0073099495114108395	NA	NEGATIVE	2000	1999	2	0	NA	NA	EVALUABLE		-0.8890319061451143	0.04349846546229319	0.04349846546229319	CPTAC_META_SAME_DIRECTION_COMPATIBLE_BOTH_RESOLVED	contrast-specific CPTAC FE d and normal CIs; direct FE PM	-4.776284458026613	3.344434331252086	7.615835657923572	-0.6271517234037647	0.48122430655191534	4.318221240488502	-10.508078623545487	3.216135179163374	7.386162784162957	-1.4226708685701304	0.4281748439237291	5.4545346356512505	0.44186320575462934	0.5581367942453707	False
TASK_A_PERCLASS_C2	GATA2	PRIMARY_EXPLANATORY	CPTAC_FIXED_EFFECT_META	CPTAC	DISCOVERY_PLUS_CONFIRMATORY_FE	MMRd_vs_NSMP	CPTAC inverse-bootstrap-variance fixed-effect meta on standardized d	stratum-specific M4|composition	230	NA	13	72	109	36	[0.0,1.0,-1.0,0.0]	NA	NA	NA	-0.6199066525179047	NA	NA	NA	NA	-1.0229648416481991	-0.2168484633876102	0.20564193322974209	0.00257407152596932	0.008145453942437573	NA	NEGATIVE	2000	1999	2	0	NA	NA	EVALUABLE		-0.8890319061451143	0.04349846546229319	0.04349846546229319	CPTAC_META_SAME_DIRECTION_COMPATIBLE_BOTH_RESOLVED	contrast-specific CPTAC FE d and normal CIs; direct FE PM	-5.718426613900908	2.2276599631502365	7.615835657923572	-0.7508600330616922	0.4058152598924726	6.072160640338297	-4.244546656266749	1.6387035639238108	7.386162784162957	-0.5746619429194947	0.23853599282503182	17.574871628420702	0.25678320100913726	0.7432167989908628	False
TASK_A_PERCLASS_C2	GATA2	PRIMARY_EXPLANATORY	CPTAC_FIXED_EFFECT_META	CPTAC	DISCOVERY_PLUS_CONFIRMATORY_FE	POLE_vs_MMRd	CPTAC inverse-bootstrap-variance fixed-effect meta on standardized d	stratum-specific M4|composition	230	NA	13	72	109	36	[1.0,-1.0,0.0,0.0]	NA	NA	NA	-0.4373895626964306	NA	NA	NA	NA	-1.075508141963025	0.20072901657016373	0.32557070370744606	0.1791247147737236	0.23894558655261824	NA	NEGATIVE	2000	1999	2	0	NA	NA	EVALUABLE		-0.8890319061451143	0.04349846546229319	0.04349846546229319	CPTAC_META_SAME_DIRECTION_COMPATIBLE_BOTH_RESOLVED	contrast-specific CPTAC FE d and normal CIs; direct FE PM	0.9421421558742953	3.2638877106568764	7.615835657923572	0.1237083096579275	0.5008360235175576	3.9866570979767655	-6.2635319672787375	3.2151819011673113	7.386162784162957	-0.8480089256506357	0.42844586941998297	5.4476359794329445	0.42257083442984866	0.5774291655701514	True
TASK_A_PERCLASS_C2	SOX9	PRIMARY_EXPLANATORY	CPTAC_FIXED_EFFECT_META	CPTAC	DISCOVERY_PLUS_CONFIRMATORY_FE	POLE_vs_NSMP	CPTAC inverse-bootstrap-variance fixed-effect meta on standardized d	stratum-specific M4|composition	230	NA	13	72	109	36	[1.0,0.0,-1.0,0.0]	NA	NA	NA	-1.050099734192495	NA	NA	NA	NA	-1.705068977994828	-0.3951304903901619	0.33416798153180255	0.0016755135339900885	0.007539810902955398	NA	NEGATIVE	2000	1994	7	0	NA	NA	EVALUABLE		-0.7939939408612448	0.03460271563237616	0.03460271563237616	CPTAC_META_SAME_DIRECTION_COMPATIBLE_BOTH_RESOLVED	contrast-specific CPTAC FE d and normal CIs; direct FE PM	-9.028636028160708	3.0761594016032374	7.004928827953994	-1.2888976105125969	0.4371602957518919	5.2326125415565405	-5.233059695973267	3.189431264026598	7.3248346828279844	-0.7144270038259593	0.5183027481563862	3.722485175263444	0.5843166324950697	0.4156833675049303	False
